domain_tax,phylum_tax,class_tax,order_tax,family_tax,subfamily,otu_id,rep_prokMSA_id,rep_acc,taxa_string,rep_prokMSAname,wk1,wk2,wk3,wk4,wk5,wk6,wk7,wk8,wk9,wk_10,wk_11,wk_12,wk_13,wk_14,wk_15,wk_16,wk_17
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,sf_1,6804,5424,AF003374.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;sf_1;6804,Rhizobium sp. str. SH19312,2020,2452,2324,2757,1235,2990,2970,2980,2843,2094,3139,3242,2817,2928,2362,3277,2454
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,sf_1,6847,5389,U29387.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;sf_1;6847,Rhizobium sp.,304,1103,1691,1863,567,1230,866,708,1544,884,2154,1654,1562,1797,1547,1876,1364
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,sf_1,6871,5304,U89816.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;sf_1;6871,Rhizobium mongolense str. USDA 1832,1978,2350,2604,2591,1131,2882,2862,2800,2740,1983,2977,3170,2732,2811,2195,3188,2312
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,sf_1,6895,77532,AY167831.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;sf_1;6895,Rhizobium galegae str. SAFR-030,197,618,1350,889,102,619,286,298,1016,576,747,665,1563,1399,855,992,1327
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,sf_1,6964,44308,AE008265.2,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;sf_1;6964,Agrobacterium tumefaciens str. C58 Cereon,2196,2521,2359,2886,1245,3246,3178,3153,2934,2266,3172,3407,2998,2993,2476,3495,2614
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,sf_1,6972,64288,AY040360.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;sf_1;6972,Ensifer adhaerens str. LMG 20582,2053,2375,2269,2666,1124,3080,2973,2976,2721,2121,3034,3230,2839,2858,2351,3346,2466
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,sf_1,6974,46647,AF441730.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;sf_1;6974,India: Himalayas Kaza Spiti Valley Cold Desert isolate str. Kaza-35 Kaza-35,2681,2771,2770,2928,1386,3531,4060,4016,3526,2413,3734,4057,3277,3533,2569,3890,2713
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,sf_1,7041,5449,AF025852.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;sf_1;7041,Rhizobium huautlense,2230,2487,2346,2787,1190,3201,3193,3159,2865,2161,3108,3397,2919,2983,2428,3435,2537
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,sf_1,7051,5171,D12786.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;sf_1;7051,Mycoplana dimorpha,2409,2880,2657,3240,1538,3439,3453,3339,3330,2422,3739,3821,3219,3339,2706,3835,2839
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,sf_1,7135,5315,AF008129.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;sf_1;7135,Rhizobium gallicum str. FL27,1909,2286,2514,2602,1139,2847,2845,2841,2742,1987,2955,3162,2704,2809,2185,3193,2297
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,sf_1,7334,66249,AF508093.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;sf_1;7334,Agrobacterium tumefaciens C4,2007,2455,2191,2747,1200,3023,2967,2894,2856,2091,3039,3155,2779,2830,2394,3255,2474
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,sf_1,7336,5335,U89831.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;sf_1;7336,Rhizobium leguminosarum bv. viciae,1602,2165,2601,2093,1381,2392,1717,1472,1837,1707,2495,2282,2469,2415,1797,2362,2096
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,sf_1,7457,5288,X77127.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;sf_1;7457,Rhizobium tropici str. LMG 10336,373,1077,1228,1981,1756,794,601,808,567,671,607,684,946,1025,1080,921,965
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,sf_1,7568,5301,U47303.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;sf_1;7568,Rhizobium etli,2210,2503,2372,2841,1243,3250,3170,3203,2905,2237,3222,3431,2995,3008,2440,3512,2567
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,sf_1,6726,74769,AY145557.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Unclassified;sf_1;6726,dilution (10e-5) marine section Weser estuary isolate str. AP-20,2072,3086,3073,3419,1788,3398,3252,2866,3447,2613,3454,3525,3136,3655,2809,3681,2964
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,sf_1,6756,79124,AY187322.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Unclassified;sf_1;6756,drinking-water biofilm clone csbio160325,1452,1513,878,1960,347,2089,1371,1296,1707,1550,1525,1704,1713,1577,1438,1963,1630
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,sf_1,6789,5207,X74915.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Unclassified;sf_1;6789,Zoogloea ramigera,2178,2476,2203,2817,1325,3148,3213,3334,3097,2151,3390,3591,2948,3002,2395,3518,2508
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,sf_1,6836,63338,AF523872.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Unclassified;sf_1;6836,forested wetland clone RCP1-19,2039,2419,1766,2922,1415,2888,3321,4257,3215,2076,4760,4209,2982,3154,2256,3639,2591
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,sf_1,6899,79154,AB099999.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Unclassified;sf_1;6899,inactive deep-sea hydrothermal vent chimneys clone IndB1-38,2381,3068,2635,3371,2349,3415,3489,3336,3192,2594,3420,3678,3122,3171,2727,3701,2887
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,sf_1,6938,20272,AF145870.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Unclassified;sf_1;6938,Metal-contaminated soil clone K20-82,1028,1425,714,1747,739,1532,1473,1191,1620,1030,2544,2094,1511,1638,1184,1701,1433
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,sf_1,7039,68662,AJ439365.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Unclassified;sf_1;7039,LIg-6,3206,3450,3418,3545,3245,3665,4430,4478,4782,2952,4980,4958,3587,4076,2807,4418,2843
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,sf_1,7060,76105,AJ519622.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Unclassified;sf_1;7060,Uranium mill tailings soil clone Sh765B-TzT-3,2341,2532,1717,3338,1202,3379,2704,2991,3188,2138,4090,3679,2826,3233,2253,3276,2599
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,sf_1,7147,78811,AJ536868.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Unclassified;sf_1;7147,uranium mining waste pile soil clone JG30a-KF-59,2524,2825,2350,3298,1670,3560,3572,3780,3322,2548,4074,4190,3301,3442,2643,4106,2781
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,sf_1,7295,64597,AF467376.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Unclassified;sf_1;7295,clone 1557,1661,2566,1727,2703,1755,2243,2756,2932,3024,1818,3643,3387,2534,2857,1858,3093,2084
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,sf_1,7323,76556,AJ518780.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Unclassified;sf_1;7323,uranium mining waste pile near Johanngeorgenstadt soil clone JG37-AG-141,1742,2152,1456,2471,1362,2376,2322,2656,2770,1843,3307,3027,2314,2758,1930,3000,2139
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,sf_1,7339,79109,AY187365.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Unclassified;sf_1;7339,drinking-water biofilm clone csbio160171,2706,2633,2244,3266,2028,3516,3898,4585,3763,2363,5042,4520,3049,3694,2396,3710,2497
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,sf_1,7584,5854,AJ227809.2,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;sf_1;7584,Maricaulis indicus str. MCS26,1471,1698,1386,2313,1208,2016,2141,1996,1935,1420,2035,2167,1901,1914,1513,2135,1710
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,312,5789,D88522.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;312,Agrobacterium ferrugineum,2785,2874,1953,3918,1253,3663,4571,5793,3380,2672,4507,4784,3445,3752,2539,4462,3069
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6652,45368,AF353235.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6652,marine clone Arctic96A-1,3008,2840,2324,4047,2079,3676,4468,4862,3151,2599,4427,4444,3341,3494,2566,4161,2911
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6661,75332,AJ534207.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6661,Methylarcula sp. BIO-24,2033,2711,1868,3549,1368,2784,3126,3786,2479,2051,3151,3202,2805,2976,2139,3324,2633
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6679,80690,AF468375.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6679,Arctic sea ice ARK10226,2914,2832,2217,3713,2042,3502,4233,4667,3239,2563,4041,4196,3135,3400,2477,3930,2758
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6691,21303,AF253467.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6691,Y3F,278,429,335,1564,84,622,190,93,180,174,194,197,457,300,216,383,465
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6701,35270,AF245632.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6701,Roseobacter clone NAC11-3,3120,2886,2368,4095,1908,3796,4818,5214,3258,2723,4665,4685,3447,3602,2655,4380,2997
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6730,35565,AF234745.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6730,sludge clone A26,552,967,598,2346,427,991,337,255,505,889,1220,924,1226,929,1022,1108,1044
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6761,76561,AJ534241.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6761,Sulfitobacter sp. PIC-72,3068,2980,2367,4015,2072,3755,4646,5080,3360,2705,4354,4576,3446,3692,2640,4278,2947
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6784,81559,AY167261.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6784,Roseobacter sp. str. ANT9274,2842,2698,2213,3787,1885,3393,4130,4346,2913,2480,3900,4121,3049,3227,2432,3731,2696
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6805,33574,AB046591.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6805,unialgal raphidophyte Chattonella marina isolate str. Fl90-32 bacterium,2639,2724,2069,3643,1794,3210,3841,4396,2836,2318,3929,3927,3082,3277,2351,3799,2651
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6827,80289,AF468352.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6827,Arctic sea ice ARK10013,3238,3125,2364,3999,2245,3831,4687,5135,3539,2783,4550,4597,3536,3851,2717,4300,3015
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6862,61254,AJ505786.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6862,coastal sediment clone,2623,2657,2001,3625,1834,3261,3770,4262,2786,2306,4054,3922,3099,3281,2306,3732,2678
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6866,83098,AJ542657.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6866,Roseobacter sp. 4318-8/1,682,762,555,1770,399,902,665,708,668,723,839,914,1013,991,814,964,829
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6883,5718,D88527.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6883,Ruegeria atlantica str. IAM14464,2467,2435,2103,3363,1606,2917,3458,3706,2416,2125,3272,3456,2758,2826,2166,3186,2406
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6888,55371,AF254109.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6888,hydrothermal vent strain str. TB66,2385,2689,1779,3892,2528,3011,3757,4498,3323,2506,4200,3789,3399,3376,2311,3776,2499
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6923,77178,AJ534221.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6923,Jannaschia sp. DFL-38,2542,2943,1935,3928,1204,3403,4196,5077,3042,2458,4232,4448,3458,3557,2183,4414,2961
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6955,80429,AF468360.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6955,Arctic sea ice ARK10055,3025,2933,2113,3896,1598,3665,4409,4919,3044,2646,4041,4285,3268,3409,2489,3929,2858
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6960,75789,AF344288.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6960,hypersaline microbial mat; uses glycolate clone AHe6,2311,2253,1671,3237,1505,2854,3220,3565,2313,2046,3294,3328,2670,2686,1994,3013,2332
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6979,22427,AF234741.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6979,sludge clone A6,1271,1726,1392,3166,571,1667,2261,2442,1593,1340,1666,2010,1599,1696,1411,2041,1541
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6980,93537,AJ582226.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6980,Loktanella vestfoldensis str. LMG 22003,3558,3455,2254,4528,1497,4241,5455,6444,3600,3013,4810,5280,3747,4005,2903,4769,3330
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,6991,5791,X53853.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;6991,Rhodobacter sphaeroides,2650,3368,2407,4396,2074,3760,4380,5530,3477,2980,4114,4613,3965,4387,2952,5078,3332
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7026,45273,AY005463.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7026,Leisingera methylohalidivorans str. MB2,3483,3359,2564,4344,2094,4166,5332,5980,3555,3021,5141,5261,3860,4133,2966,4760,3339
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7032,78270,AJ505840.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7032,-col-R2A-4,2360,2749,1984,3072,1937,2904,3138,3450,2384,2128,3658,3751,2753,2905,2215,3622,2482
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7033,62509,AF513928.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7033,Rhodobacter group clone LA1-B32N,716,859,558,1211,388,1136,967,848,1098,759,1242,1297,1065,1308,811,1262,768
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7040,5766,D32238.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7040,Paracoccus alcaliphilus,3005,3309,2372,4126,1816,3949,4838,5830,3977,2885,5017,5247,3828,4251,2766,4879,3216
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7045,42922,AJ293823.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7045,Arctic seawater isolate str. R7967,1737,1682,1293,2438,880,2441,2621,2738,1967,1626,2546,2780,2229,2264,1747,2535,1891
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7049,70088,AF034935.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7049,was obtained Accessory Nidamental Gland squid Loligo pealei July 1996 (mature female Marine Resources Center MBL). This clone similar 1995 4b D44 near-complete clones 1a 1c 1g represent stable frequen,1014,1179,898,1826,278,1702,1039,613,837,1008,1071,1087,1384,1214,1203,1242,1148
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7084,45671,AF359546.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7084,Scrippsiella trochoidea NEPCC 15,1777,2070,2258,3297,1183,2293,1624,1066,1147,1671,1105,1506,1762,1308,2119,1656,2083
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7093,68668,AJ439363.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7093,LTs-4,2382,2914,2139,3640,1700,3264,3569,4263,3045,2322,3719,4005,3395,3343,2110,3931,2773
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7125,5768,AB006899.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7125,Paracoccus carotinifaciens str. E-396,2976,3291,2432,4199,1864,3785,4492,5659,3817,2761,4712,4926,3753,4104,2795,4665,3195
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7140,94029,AJ582228.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7140,Loktanella salsilacus str. LMG 22000,1887,1827,1340,3108,1024,2237,2353,2519,2017,1614,2818,2651,2205,2390,1685,2649,1829
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7211,5809,AB013259.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7211,deep sea sediment clone NKB7,2112,1868,1015,2373,378,2663,3716,4689,2267,1884,3259,3379,2363,2654,1684,3244,2039
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7232,47316,AY014175.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7232,Paracoccus solventivorans str. ATCC 700252,933,1227,838,2407,650,1551,1192,1312,1235,980,1814,1523,1702,1546,1088,1695,1677
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7233,26688,Y15348.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7233,Roseobacter sp. PRLISY03,2571,2805,2585,3403,1786,2831,3286,3549,3338,2156,3890,3945,2927,3248,2325,3616,2426
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7237,58379,AF368183.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7237,non-EBPR sludge clone SBRT155,1385,1771,1851,2518,756,2015,2141,2142,1599,1274,1972,2036,1897,1970,1618,2106,1842
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7262,77660,AB098590.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7262,Paracoccus pantotrophus str. TUT1022,2901,3202,2440,4015,1829,3735,4586,5458,3694,2770,4741,4992,3642,3998,2700,4634,3057
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7263,81687,AY165567.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7263,Antarctic pack ice Lasarev Sea Southern Ocean clone ANTXI/4_14-43,2945,3008,2387,3881,2516,3610,4015,4230,3405,2844,3862,3934,2929,3037,2681,3536,2721
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7276,5765,AB012914.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7276,Paracoccus sp. str. MBIC3345 Y4,436,1045,329,3105,304,1210,380,482,553,905,997,769,1518,910,836,1145,1492
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7308,59348,AF502216.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7308,EBPR sludge lab scale clone HP1B39,1464,1784,1232,2469,991,2037,3045,3101,1858,1554,3018,3342,2430,2488,1629,2813,2023
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7325,5778,Y13827.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7325,Paracoccus alkenifer str. A901/1,2197,2426,2078,2606,1638,2391,2118,2361,3052,1782,3042,2848,2197,2626,1947,2794,2043
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7329,5662,AF124521.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7329,Ruegeria atlantica str. WNA2,2471,2607,1942,3338,1636,3071,3680,3980,2895,2263,3767,3762,2910,3066,2227,3672,2515
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7362,28217,AY014169.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7362,Paracoccus yeei str. G6446,2656,3009,2250,3914,1747,3373,4122,4788,3479,2575,4354,4578,3433,3645,2493,4181,2916
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7364,19696,AJ278782.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7364,Antarctic seawater isolate str. R7706,2993,2984,2149,4048,1984,3718,4359,4817,3057,2698,3967,4211,3309,3478,2591,3904,2910
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7373,56159,AB079681.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7373,Rhodobacter sp. AP-10,1522,1879,1368,2826,1154,2175,2206,2417,1909,1596,2403,2521,2068,1943,1578,2349,1888
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,sf_1,7383,17447,AF305498.1,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;sf_1;7383,Roseobacter sp. str. KT0202a,2725,2703,2220,3794,2304,3296,3640,3643,2697,2348,3229,3426,2825,2991,2329,3363,2518
